# Export File Created with QBlade CE v 2.0.6.4_beta windows on 12.10.2023 at 22:43:54
Stoefoeblade v2 Simulation;;Stoefoeblade v2 Simulation (10);;Stoefoeblade v2 Simulation (11);;Stoefoeblade v2 Simulation (12);;Stoefoeblade v2 Simulation (13);;Stoefoeblade v2 Simulation (14);;Stoefoeblade v2 Simulation (15);;Stoefoeblade v2 Simulation (16);;Stoefoeblade v2 Simulation (17);;Stoefoeblade v2 Simulation (18);;Stoefoeblade v2 Simulation (19);;Stoefoeblade v2 Simulation (20);;Stoefoeblade v2 Simulation (21);;Stoefoeblade v2 Simulation (22);;Stoefoeblade v2 Simulation (23);;Stoefoeblade v2 Simulation (24);;Stoefoeblade v2 Simulation (25);;Stoefoeblade v2 Simulation (26);;Stoefoeblade v2 Simulation (27);;Stoefoeblade v2 Simulation (28);;Stoefoeblade v2 Simulation (4);;Stoefoeblade v2 Simulation (5);;Stoefoeblade v2 Simulation (6);;Stoefoeblade v2 Simulation (7);;Stoefoeblade v2 Simulation (8);;Stoefoeblade v2 Simulation (9);;[TSR_0.000];;
Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];Tip Speed Ratio [-];Power Coefficient Cp [-];
1.0000000e+00;2.5559552e-02;1.0000000e+00;4.5474291e-02;1.0000000e+00;4.7677718e-02;1.0000000e+00;4.9727686e-02;1.0000000e+00;5.1631097e-02;1.0000000e+00;5.3396869e-02;1.0000000e+00;5.5035468e-02;1.0000000e+00;5.6558620e-02;1.0000000e+00;5.7978641e-02;1.0000000e+00;5.9307396e-02;1.0000000e+00;6.0530383e-02;1.0000000e+00;6.1662145e-02;1.0000000e+00;6.2690809e-02;1.0000000e+00;6.3109502e-02;1.0000000e+00;6.2821008e-02;1.0000000e+00;6.2821008e-02;1.0000000e+00;6.1827023e-02;1.0000000e+00;5.9842501e-02;1.0000000e+00;5.8723185e-02;1.0000000e+00;5.7575557e-02;1.0000000e+00;2.8876750e-02;1.0000000e+00;3.2042783e-02;1.0000000e+00;3.5052352e-02;1.0000000e+00;3.7901666e-02;1.0000000e+00;4.0588468e-02;1.0000000e+00;4.3112263e-02;1.0000000e+00;5.7575557e-02;;;
2.0000000e+00;7.4411139e-02;2.0000000e+00;1.3462833e-01;2.0000000e+00;1.4154416e-01;2.0000000e+00;1.4740296e-01;2.0000000e+00;1.5097971e-01;2.0000000e+00;1.5326111e-01;2.0000000e+00;1.5253608e-01;2.0000000e+00;1.4788279e-01;2.0000000e+00;1.4582279e-01;2.0000000e+00;1.4841646e-01;2.0000000e+00;1.4733131e-01;2.0000000e+00;1.4456789e-01;2.0000000e+00;1.3567387e-01;2.0000000e+00;1.2063386e-01;2.0000000e+00;1.0291464e-01;2.0000000e+00;1.0291464e-01;2.0000000e+00;8.2912974e-02;2.0000000e+00;6.1690953e-02;2.0000000e+00;3.9681036e-02;2.0000000e+00;2.0205446e-02;2.0000000e+00;8.4263638e-02;2.0000000e+00;9.3693972e-02;2.0000000e+00;1.0270524e-01;2.0000000e+00;1.1130239e-01;2.0000000e+00;1.1948989e-01;2.0000000e+00;1.2726812e-01;;;
3.0000000e+00;1.5322204e-01;3.0000000e+00;2.6846603e-01;3.0000000e+00;2.6407826e-01;3.0000000e+00;2.4724177e-01;3.0000000e+00;2.6752630e-01;3.0000000e+00;2.8306484e-01;3.0000000e+00;2.6771426e-01;3.0000000e+00;2.4575530e-01;3.0000000e+00;2.1778682e-01;3.0000000e+00;1.8442994e-01;3.0000000e+00;1.4875124e-01;3.0000000e+00;1.1087746e-01;3.0000000e+00;6.9962896e-02;3.0000000e+00;2.4119731e-02;3.0000000e+00;-8.4735276e-03;3.0000000e+00;-8.4735276e-03;3.0000000e+00;-3.3235375e-02;3.0000000e+00;-7.1296044e-02;3.0000000e+00;-1.0392196e-01;3.0000000e+00;-1.1558468e-01;3.0000000e+00;1.7696811e-01;3.0000000e+00;1.9947734e-01;3.0000000e+00;2.2062598e-01;3.0000000e+00;2.4022582e-01;3.0000000e+00;2.5375399e-01;3.0000000e+00;2.6128769e-01;;;
4.0000000e+00;2.5857723e-01;4.0000000e+00;3.8884988e-01;4.0000000e+00;4.1973135e-01;4.0000000e+00;3.9313042e-01;4.0000000e+00;3.6510107e-01;4.0000000e+00;3.2564643e-01;4.0000000e+00;2.7514398e-01;4.0000000e+00;2.2466618e-01;4.0000000e+00;1.6760202e-01;4.0000000e+00;1.0663394e-01;4.0000000e+00;2.3478281e-02;4.0000000e+00;-3.9545879e-02;4.0000000e+00;-7.4934855e-02;4.0000000e+00;-1.4529803e-01;4.0000000e+00;-2.1713626e-01;4.0000000e+00;-2.1713626e-01;4.0000000e+00;-2.5561196e-01;4.0000000e+00;-2.2749972e-01;4.0000000e+00;-2.5599357e-01;4.0000000e+00;-2.9536468e-01;4.0000000e+00;2.9879037e-01;4.0000000e+00;3.3254042e-01;4.0000000e+00;3.6834133e-01;4.0000000e+00;3.6182410e-01;4.0000000e+00;3.7682661e-01;4.0000000e+00;3.4764209e-01;;;
5.0000000e+00;3.4165055e-01;5.0000000e+00;4.8552358e-01;5.0000000e+00;4.6171218e-01;5.0000000e+00;4.2099658e-01;5.0000000e+00;3.6607426e-01;5.0000000e+00;3.0237892e-01;5.0000000e+00;2.2842115e-01;5.0000000e+00;1.4570066e-01;5.0000000e+00;3.8500633e-02;5.0000000e+00;-8.1629507e-02;5.0000000e+00;-1.5266828e-01;5.0000000e+00;-2.4518460e-01;5.0000000e+00;-3.7732646e-01;5.0000000e+00;-4.4017270e-01;5.0000000e+00;-4.0902504e-01;5.0000000e+00;-4.0902504e-01;5.0000000e+00;-4.4362944e-01;5.0000000e+00;-5.1584888e-01;5.0000000e+00;-5.9810930e-01;5.0000000e+00;-6.8659776e-01;5.0000000e+00;3.7016392e-01;5.0000000e+00;3.8646290e-01;5.0000000e+00;4.1956517e-01;5.0000000e+00;4.2390108e-01;5.0000000e+00;4.7279182e-01;5.0000000e+00;4.9917826e-01;;;
6.0000000e+00;2.2035123e-01;6.0000000e+00;4.7239563e-01;6.0000000e+00;4.5305416e-01;6.0000000e+00;4.0199971e-01;6.0000000e+00;3.3244202e-01;6.0000000e+00;2.3862846e-01;6.0000000e+00;1.2409757e-01;6.0000000e+00;-2.0985510e-02;6.0000000e+00;-1.9385661e-01;6.0000000e+00;-3.2107270e-01;6.0000000e+00;-4.6076417e-01;6.0000000e+00;-6.3751125e-01;6.0000000e+00;-7.1361411e-01;6.0000000e+00;-6.7763311e-01;6.0000000e+00;-7.5058025e-01;6.0000000e+00;-7.5058025e-01;6.0000000e+00;-8.7757933e-01;6.0000000e+00;-1.0187988e+00;6.0000000e+00;-1.1695157e+00;6.0000000e+00;-1.3273412e+00;6.0000000e+00;2.5717381e-01;6.0000000e+00;3.2914037e-01;6.0000000e+00;3.7192520e-01;6.0000000e+00;4.1757613e-01;6.0000000e+00;4.4561836e-01;6.0000000e+00;4.6663246e-01;;;
7.0000000e+00;1.4280329e-02;7.0000000e+00;4.1332981e-01;7.0000000e+00;4.0295443e-01;7.0000000e+00;3.5293698e-01;7.0000000e+00;2.5465292e-01;7.0000000e+00;1.2451889e-01;7.0000000e+00;-5.6707580e-02;7.0000000e+00;-3.2205132e-01;7.0000000e+00;-5.0909138e-01;7.0000000e+00;-6.8107939e-01;7.0000000e+00;-9.2353672e-01;7.0000000e+00;-1.0690707e+00;7.0000000e+00;-1.1107812e+00;7.0000000e+00;-1.1281685e+00;7.0000000e+00;-1.3241719e+00;7.0000000e+00;-1.3241719e+00;7.0000000e+00;-1.5424397e+00;7.0000000e+00;-1.7758230e+00;7.0000000e+00;-2.0207837e+00;7.0000000e+00;-2.2751172e+00;7.0000000e+00;1.3089061e-01;7.0000000e+00;2.0324636e-01;7.0000000e+00;2.6585522e-01;7.0000000e+00;3.2185739e-01;7.0000000e+00;3.6997396e-01;7.0000000e+00;4.0052643e-01;;;
8.0000000e+00;-2.0581035e-01;8.0000000e+00;3.3238336e-01;8.0000000e+00;3.1593731e-01;8.0000000e+00;2.5759318e-01;8.0000000e+00;1.3498977e-01;8.0000000e+00;-6.5415122e-02;8.0000000e+00;-3.8981459e-01;8.0000000e+00;-6.8574220e-01;8.0000000e+00;-9.2308444e-01;8.0000000e+00;-1.2054145e+00;8.0000000e+00;-1.4940615e+00;8.0000000e+00;-1.6225288e+00;8.0000000e+00;-1.5545118e+00;8.0000000e+00;-1.8301309e+00;8.0000000e+00;-2.1427715e+00;8.0000000e+00;-2.1427715e+00;8.0000000e+00;-2.4797554e+00;8.0000000e+00;-2.8352780e+00;8.0000000e+00;-3.2059181e+00;8.0000000e+00;-3.5892193e+00;8.0000000e+00;-1.0168290e-01;8.0000000e+00;1.1345046e-02;8.0000000e+00;1.1089229e-01;8.0000000e+00;2.0079863e-01;8.0000000e+00;2.6800540e-01;8.0000000e+00;3.1257802e-01;;;
9.0000000e+00;-5.6778151e-01;9.0000000e+00;2.1646036e-01;9.0000000e+00;1.9317265e-01;9.0000000e+00;1.1949003e-01;9.0000000e+00;-5.6016855e-02;9.0000000e+00;-3.6631733e-01;9.0000000e+00;-8.3375937e-01;9.0000000e+00;-1.1612959e+00;9.0000000e+00;-1.4610512e+00;9.0000000e+00;-1.8929836e+00;9.0000000e+00;-2.1840703e+00;9.0000000e+00;-2.3115869e+00;9.0000000e+00;-2.3635867e+00;9.0000000e+00;-2.7841077e+00;9.0000000e+00;-3.2442284e+00;9.0000000e+00;-3.2442284e+00;9.0000000e+00;-3.7334886e+00;9.0000000e+00;-4.2463698e+00;9.0000000e+00;-4.7791858e+00;9.0000000e+00;-5.3289757e+00;9.0000000e+00;-4.0268135e-01;9.0000000e+00;-2.3832294e-01;9.0000000e+00;-8.7393165e-02;9.0000000e+00;4.1489266e-02;9.0000000e+00;1.3765317e-01;9.0000000e+00;1.9643010e-01;;;
